30;04/04/2022;10221;10164;1828.08;10.01;CART PRIVATE LABEL;CNF 645252345 / RC 647145155 / RC 647147334 / NFC-e 000019249
30;11/04/2022;10221;10164;461.61;10.01;CART PRIVATE LABEL;CNF 652204658 / NFC-e 000027936
30;27/04/2022;10221;10164;92.07;10.01;CART PRIVATE LABEL;CNF 659903207 / NFC-e 000028160
30;27/04/2022;10221;10164;511.56;10.01;CART PRIVATE LABEL;CNF 659941063 / NFC-e 000019756
30;27/04/2022;10221;10164;123.3;10.01;CART PRIVATE LABEL;CNF 659941097 / RC 660111058 / NFC-e 000019752
30;05/04/2022;511077;10164;533.0;10.01;CART FORTBRASIL;CNF 646777522 / NFC-e 000019256 / RC 647431134 / RC 647431711
30;05/04/2022;511077;10164;1974.0;10.01;CART FORTBRASIL;CNF 647275813 / RC 647468164 / NFC-e 000019261
30;09/04/2022;511077;10164;335.0;10.01;CART FORTBRASIL;CNF 649746981 / NFC-e 000019357 / RC 650818139
30;11/04/2022;511077;10164;548.0;10.01;CART FORTBRASIL;CNF 652456443 / RC 652755027 / NFC-e 000019403
30;20/04/2022;511077;10164;1159.1;10.01;CART FORTBRASIL;CNF 657010159 / NFC-e 000027577
30;20/04/2022;511077;10164;186.07;10.01;CART FORTBRASIL;CNF 657166350 / RC 657251104 / NFC-e 000019594
30;20/04/2022;511077;10164;924.0;10.01;CART FORTBRASIL;CNF 657166479 / RC 657302307 / NFC-e 000019599
30;28/04/2022;511077;10164;139.6;10.01;CART FORTBRASIL;CNF 660436816 / RC 660557879 / NFC-e 000019785
30;30/04/2022;511077;10164;1000.0;10.01;CART FORTBRASIL;CNF 661158598 / NFC-e 000019829 / RC 661235774
30;02/04/2022;511077;10164;327.3;10.01;CART FORTBRASIL;NFC-e 000019202
30;11/04/2022;511077;10164;95.49;10.01;CART FORTBRASIL;NFC-e 000019371
30;13/04/2022;511077;10164;143.82;10.01;CART FORTBRASIL;NFC-e 000019455
30;18/04/2022;511077;10164;339.9;10.01;CART FORTBRASIL;NFC-e 000019522
30;20/04/2022;511077;10164;99.0;10.01;CART FORTBRASIL;NFC-e 000019605
30;25/04/2022;511077;10164;547.75;10.01;CART FORTBRASIL;NFC-e 000019695
30;26/04/2022;511077;10164;223.68;10.01;CART FORTBRASIL;NFC-e 000019729
30;02/04/2022;10221;10164;573.5;10.01;CART HIPERCARD PAGSEGURO;CNF 643787890 / NFC-e 000019211
30;02/04/2022;10221;10164;653.15;10.01;CART HIPERCARD PAGSEGURO;CNF 644745187 / NFC-e 000019213
30;04/04/2022;10221;10164;736.78;10.01;CART HIPERCARD PAGSEGURO;CNF 646178464 / NFC-e 000019242
30;04/04/2022;10221;10164;611.44;10.01;CART HIPERCARD PAGSEGURO;CNF 646453227 / RC 647170187 / NFC-e 000019248
30;05/04/2022;10221;10164;1350.1;10.01;CART HIPERCARD PAGSEGURO;CNF 647431535 / NFC-e 000019395
30;06/04/2022;10221;10164;210.92;10.01;CART HIPERCARD PAGSEGURO;CNF 648021351 / RC 648243449 / NFC-e 000019280
30;09/04/2022;10221;10164;20.0;10.01;CART HIPERCARD PAGSEGURO;CNF 649747129 / RC 651169297 / NFC-e 000019362
30;08/04/2022;10221;10164;1471.2;10.01;CART HIPERCARD PAGSEGURO;CNF 650036940 / RC 650364619 / NFC-e 000019339
30;08/04/2022;10221;10164;374.84;10.01;CART HIPERCARD PAGSEGURO;CNF 650037026 / NFC-e 000019341 / RC 650364747 / RC 650364680
30;11/04/2022;10221;10164;3428.52;10.01;CART HIPERCARD PAGSEGURO;CNF 651091916 / NFC-e 000019553 / NFC-e 000014470
30;19/04/2022;10221;10164;124.9;10.01;CART HIPERCARD PAGSEGURO;CNF 656359122 / NFC-e 000028061
30;20/04/2022;10221;10164;853.0;10.01;CART HIPERCARD PAGSEGURO;CNF 656604483 / RC 657357952 / NFC-e 000019604
30;19/04/2022;10221;10164;1513.6;10.01;CART HIPERCARD PAGSEGURO;CNF 656754648 / NFC-e 000028060
30;19/04/2022;10221;10164;588.34;10.01;CART HIPERCARD PAGSEGURO;CNF 656844856 / RC 657049109 / NFC-e 000019571
30;21/04/2022;10221;10164;4028.88;10.01;CART HIPERCARD PAGSEGURO;CNF 657229254 / NFC-e 000028104
30;26/04/2022;10221;10164;186.07;10.01;CART HIPERCARD PAGSEGURO;CNF 659053887 / RC 659455172 / NFC-e 000019713
30;30/04/2022;10221;10164;72.72;10.01;CART HIPERCARD PAGSEGURO;CNF 660358366 / RC 661316770 / NFC-e 000019835
30;30/04/2022;10221;10164;112.16;10.01;CART HIPERCARD PAGSEGURO;CNF 661048914 / RC 661191768 / NFC-e 000019823
30;30/04/2022;10221;10164;181.42;10.01;CART HIPERCARD PAGSEGURO;CNF 661137212 / RC 661193820 / NFC-e 000019825
30;01/04/2022;10221;10164;849.01;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019179
30;02/04/2022;10221;10164;90.24;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019206
30;06/04/2022;10221;10164;653.15;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019279
30;06/04/2022;10221;10164;106.16;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019292
30;11/04/2022;10221;10164;101.87;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019373
30;11/04/2022;10221;10164;618.5;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019399
30;14/04/2022;10221;10164;147.75;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019485
30;20/04/2022;10221;10164;107.16;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019576
30;20/04/2022;10221;10164;139.9;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019607
30;22/04/2022;10221;10164;197.0;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019632
30;23/04/2022;10221;10164;124.9;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019676
30;26/04/2022;10221;10164;126.64;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019714
30;26/04/2022;10221;10164;503.96;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019717
30;29/04/2022;10221;10164;383.35;10.01;CART HIPERCARD PAGSEGURO;NFC-e 000019816
30;07/04/2022;45764;10164;236.54;10.01;CART ELO CREDITO PAGSEGURO;CNF 647149150 / RC 649053566 / NFC-e 000019310
30;09/04/2022;45764;10164;326.0;10.01;CART ELO CREDITO PAGSEGURO;CNF 651091743 / RC 651399146 / NFC-e 000019368
30;11/04/2022;45764;10164;203.74;10.01;CART ELO CREDITO PAGSEGURO;CNF 652047867 / NFe 000015788
30;13/04/2022;45764;10164;653.15;10.01;CART ELO CREDITO PAGSEGURO;CNF 653913357 / NFC-e 000019458
30;19/04/2022;45764;10164;170.0;10.01;CART ELO CREDITO PAGSEGURO;CNF 655232721 / RC 656572368 / NFC-e 000019549
30;22/04/2022;45764;10164;300.8;10.01;CART ELO CREDITO PAGSEGURO;CNF 657776497 / NFC-e 000028092 / RC 657911672
30;27/04/2022;45764;10164;1197.28;10.01;CART ELO CREDITO PAGSEGURO;CNF 659903207 / NFC-e 000028160
30;29/04/2022;45764;10164;252.48;10.01;CART ELO CREDITO PAGSEGURO;NFC-e 000019815
30;01/04/2022;10221;10164;1034.0;10.01;CART MASTERCARD PAGSEGURO;CNF 642957121 / NFC-e 000019173 / RC 644054654
30;01/04/2022;10221;10164;141.96;10.01;CART MASTERCARD PAGSEGURO;CNF 643397675 / NFC-e 000019160 / RC 643834731
30;01/04/2022;10221;10164;189.34;10.01;CART MASTERCARD PAGSEGURO;CNF 643634954 / NFC-e 000019172 / RC 644068640
30;01/04/2022;10221;10164;119.0;10.01;CART MASTERCARD PAGSEGURO;CNF 643635015 / RC 644076261 / NFC-e 000019174
30;01/04/2022;10221;10164;677.4;10.01;CART MASTERCARD PAGSEGURO;CNF 643919859 / NFC-e 000019182 / RC 644278223
30;01/04/2022;10221;10164;259.54;10.01;CART MASTERCARD PAGSEGURO;CNF 644079407 / RC 644240289 / NFC-e 000019180
30;01/04/2022;10221;10164;170.29;10.01;CART MASTERCARD PAGSEGURO;CNF 644079577 / RC 644634887 / NFC-e 000027390
30;02/04/2022;10221;10164;618.96;10.01;CART MASTERCARD PAGSEGURO;CNF 644208616 / NFC-e 000019203 / RC 645161996
30;02/04/2022;10221;10164;1258.92;10.01;CART MASTERCARD PAGSEGURO;CNF 644858287 / RC 647137209 / NFC-e 000019247
30;04/04/2022;10221;10164;508.32;10.01;CART MASTERCARD PAGSEGURO;CNF 645252328 / NFC-e 000019231
30;05/04/2022;10221;10164;493.15;10.01;CART MASTERCARD PAGSEGURO;CNF 647431425 / NFC-e 000019265
30;05/04/2022;10221;10164;838.8;10.01;CART MASTERCARD PAGSEGURO;CNF 647431483 / NFC-e 000019264
30;05/04/2022;10221;10164;174.88;10.01;CART MASTERCARD PAGSEGURO;CNF 647516254 / RC 647868737 / NFC-e 000019268
30;06/04/2022;10221;10164;2256.84;10.01;CART MASTERCARD PAGSEGURO;CNF 647796270 / NFC-e 000022146
30;06/04/2022;10221;10164;130.96;10.01;CART MASTERCARD PAGSEGURO;CNF 648021284 / NFC-e 000019278 / RC 648186861
30;06/04/2022;10221;10164;190.1;10.01;CART MASTERCARD PAGSEGURO;CNF 648116854 / RC 648346503 / NFC-e 000019285
30;06/04/2022;10221;10164;626.0;10.01;CART MASTERCARD PAGSEGURO;CNF 648174158 / RC 649611722 / NFC-e 000019321
30;06/04/2022;10221;10164;139.6;10.01;CART MASTERCARD PAGSEGURO;CNF 648529742 / NFC-e 000019294 / RC 648662907
30;06/04/2022;10221;10164;1886.4;10.01;CART MASTERCARD PAGSEGURO;CNF 648529837 / NFC-e 000027432 / RC 649028593
30;06/04/2022;10221;10164;512.04;10.01;CART MASTERCARD PAGSEGURO;CNF 648640032 / NFC-e 000019374
30;06/04/2022;10221;10164;563.4;10.01;CART MASTERCARD PAGSEGURO;CNF 648640184 / NFC-e 000019299
30;07/04/2022;10221;10164;50.0;10.01;CART MASTERCARD PAGSEGURO;CNF 648757360 / NFC-e 000019317 / RC 649504616
30;08/04/2022;10221;10164;258.32;10.01;CART MASTERCARD PAGSEGURO;CNF 648758685 / NFC-e 000019324 / RC 649750936 / RC 649740167
30;08/04/2022;10221;10164;655.0;10.01;CART MASTERCARD PAGSEGURO;CNF 648758735 / RC 649816095 / NFC-e 000019327
30;08/04/2022;10221;10164;655.0;10.01;CART MASTERCARD PAGSEGURO;CNF 648758806 / NFC-e 000019338 / RC 650296692
30;09/04/2022;10221;10164;974.0;10.01;CART MASTERCARD PAGSEGURO;CNF 648758880 / RC 650490863 / NFC-e 000019347
30;08/04/2022;10221;10164;123.3;10.01;CART MASTERCARD PAGSEGURO;CNF 649618968 / RC 650024007 / NFC-e 000019329
30;09/04/2022;10221;10164;1128.0;10.01;CART MASTERCARD PAGSEGURO;CNF 649747058 / RC 650956387 / RC 650956464 / NFC-e 000019361
30;09/04/2022;10221;10164;99.0;10.01;CART MASTERCARD PAGSEGURO;CNF 649747129 / RC 651169297 / NFC-e 000019362
30;08/04/2022;10221;10164;468.4;10.01;CART MASTERCARD PAGSEGURO;CNF 649799219 / NFC-e 000019336 / RC 650350844 / RC 650350926 / RC 650351007
