87,02/03/2022,10221,10164,300.0,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000047062"
87,03/03/2022,10221,10164,211.2,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000007408"
87,05/03/2022,10221,10164,174.06,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000039811"
87,10/03/2022,10221,10164,59.0,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000039922"
87,10/03/2022,10221,10164,211.92,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000007486"
87,12/03/2022,10221,10164,269.23,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000007508"
87,12/03/2022,10221,10164,204.72,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000039969"
87,14/03/2022,10221,10164,201.99,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000047313"
87,14/03/2022,10221,10164,90.59,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000040000"
87,15/03/2022,10221,10164,113.31,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000047341"
87,19/03/2022,10221,10164,161.4,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000047423"
87,19/03/2022,10221,10164,116.49,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000047441"
87,24/03/2022,10221,10164,569.65,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000040232"
87,24/03/2022,10221,10164,319.2,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000040237"
87,24/03/2022,10221,10164,116.49,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000007639"
87,25/03/2022,10221,10164,170.04,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000007651"
87,26/03/2022,10221,10164,217.14,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000040262"
87,29/03/2022,10221,10164,499.0,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000040312"
87,29/03/2022,10221,10164,118.88,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000047583"
87,30/03/2022,10221,10164,125.18,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000007689"
87,31/03/2022,10221,10164,32.17,CART HIPERCARD PAGSEGURO,"10.01,NFC-E 000040363"
87,01/03/2022,10221,10164,170.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 629977924 / RC 630125238 / NFC-E 000039723"
87,01/03/2022,10221,10164,254.76,CART HIPERCARD PAGSEGURO,"10.01,CNF 630093545 / RC 630217950 / NFC-E 000039729"
87,01/03/2022,10221,10164,723.29,CART HIPERCARD PAGSEGURO,"10.01,CNF 630216530 / RC 630391073 / NFC-E 000007373"
87,02/03/2022,10221,10164,984.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 630381695 / NFC-E 000039749 / RC 630796339"
87,02/03/2022,10221,10164,250.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 630393128 / RC 630663538 / NFC-E 000047060"
87,02/03/2022,10221,10164,316.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 630559147 / RC 631253969 / NFE 000004920"
87,02/03/2022,10221,10164,579.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 630704231 / RC 630858314 / NFC-E 000047064"
87,03/03/2022,10221,10164,236.54,CART HIPERCARD PAGSEGURO,"10.01,CNF 630767525 / RC 631064355 / NFC-E 000039765"
87,03/03/2022,10221,10164,896.63,CART HIPERCARD PAGSEGURO,"10.01,CNF 630767597 / NFE 000016962"
87,03/03/2022,10221,10164,1904.76,CART HIPERCARD PAGSEGURO,"10.01,CNF 630899558 / NFC-E 000007423"
87,03/03/2022,10221,10164,574.57,CART HIPERCARD PAGSEGURO,"10.01,CNF 631020743 / NFC-E 000047087 / RC 631471173"
87,03/03/2022,10221,10164,307.7,CART HIPERCARD PAGSEGURO,"10.01,CNF 631050931 / RC 631251707 / RC 631251654 / NFC-E 000039770"
87,03/03/2022,10221,10164,1084.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 631051006 / RC 631251774 / NFC-E 000007383"
87,03/03/2022,10221,10164,197.36,CART HIPERCARD PAGSEGURO,"10.01,CNF 631189460 / NFC-E 000047080 / RC 631332202"
87,03/03/2022,10221,10164,2261.16,CART HIPERCARD PAGSEGURO,"10.01,CNF 631189624 / NFC-E 000061736"
87,03/03/2022,10221,10164,1084.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 631286254 / RC 631457011 / NFC-E 000007391"
87,03/03/2022,10221,10164,245.41,CART HIPERCARD PAGSEGURO,"10.01,CNF 631286308 / NFC-E 000047086 / RC 631459686"
87,04/03/2022,10221,10164,2147.16,CART HIPERCARD PAGSEGURO,"10.01,CNF 631411472 / NFC-E 000021412"
87,04/03/2022,10221,10164,3445.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 631471700 / NFC-E 000061715"
87,04/03/2022,10221,10164,168.56,CART HIPERCARD PAGSEGURO,"10.01,CNF 631472642 / NFC-E 000061754"
87,04/03/2022,10221,10164,602.7,CART HIPERCARD PAGSEGURO,"10.01,CNF 631785697 / NFC-E 000061737"
